,Data,TempMaxPrevista,TempMaxINMET,NumDias
0,1/1980,30.892322736842107,30.726315789473688,19
1,2/1980,32.22111853333333,32.586666666666666,15
2,3/1980,31.35099923076924,31.5,26
3,4/1980,31.19690234782608,31.273913043478263,23
4,5/1980,32.111278892857136,32.05357142857143,28
5,6/1980,31.793951879999995,31.51600000000001,25
6,7/1980,31.5484511153846,31.76923076923077,26
7,8/1980,31.94081452173913,32.52173913043478,23
8,9/1980,32.26794376,32.900000000000006,25
9,10/1980,31.42187427272727,31.80909090909091,22
10,11/1980,31.194678562500002,31.493750000000002,16
11,12/1980,31.035405925925925,31.051851851851843,27
12,1/1981,30.274626700000006,29.95,30
13,2/1981,30.387769000000002,30.337500000000006,24
14,3/1981,31.60093475000001,31.90416666666667,24
15,4/1981,31.333915749999992,31.8125,24
16,5/1981,31.527837679999998,31.552000000000003,25
17,6/1981,31.918059590909092,31.318181818181824,22
18,7/1981,31.239339846153843,31.026923076923083,26
19,8/1981,31.391873904761898,31.676190476190474,21
20,9/1981,30.64598052380952,30.961904761904766,21
21,10/1981,32.24600376,32.584,25
22,11/1981,31.320541363636366,31.486363636363638,22
23,12/1981,31.475308249999998,31.412500000000005,24
24,1/1982,29.961722818181816,29.91818181818182,22
25,2/1982,30.072218555555555,30.400000000000002,9
26,3/1982,30.460064333333335,30.58333333333334,12
27,4/1982,30.302569049999995,30.509999999999998,20
28,5/1982,30.972773080000003,30.956000000000003,25
29,6/1982,32.061463749999994,31.80000000000001,24
30,7/1982,32.07260718181818,32.29545454545455,22
31,8/1982,32.683478,33.178947368421056,19
32,9/1982,33.00277713333333,33.666666666666664,15
33,10/1982,33.11291094736842,33.74210526315789,19
34,11/1982,33.53323128571429,33.72857142857142,14
35,12/1982,30.139668117647062,30.07058823529412,17
36,1/1983,33.444709,33.467741935483865,31
37,2/1983,33.193080250000015,32.85,28
38,3/1983,32.06447412903225,32.30645161290323,31
39,4/1983,31.292606233333338,31.61666666666667,30
40,5/1983,32.19351893548387,32.5258064516129,31
41,6/1983,31.50115516666667,31.456666666666663,30
42,7/1983,32.27201593548388,32.74516129032258,31
43,8/1983,31.33897412903226,31.764516129032256,31
44,9/1983,32.21358823333334,32.563333333333325,30
45,10/1983,30.724504870967746,30.480645161290322,31
46,11/1983,31.497123933333334,31.423333333333332,30
47,12/1983,29.401782322580637,29.59354838709677,31
48,1/1984,29.769994580645168,29.85483870967742,31
49,2/1984,29.042665103448282,29.344827586206897,29
50,3/1984,30.379152258064522,30.367741935483867,31
51,4/1984,30.136217833333333,30.24666666666667,30
52,5/1984,30.605321870967742,30.622580645161293,31
53,6/1984,31.645717966666666,31.38,30
54,7/1984,31.422148483870966,31.548387096774185,31
55,8/1984,31.880228999999993,32.04838709677419,31
56,9/1984,31.489946266666674,32.06666666666666,30
57,10/1984,31.825058709677425,32.254838709677415,31
58,11/1984,32.090936666666664,32.52666666666667,30
59,12/1984,30.752988774193543,31.280645161290323,31
60,1/1985,30.371798322580638,30.34516129032258,31
61,2/1985,30.295411321428578,30.725,28
62,3/1985,30.599602419354838,31.2,31
63,4/1985,31.500536033333326,31.99,30
64,5/1985,30.586792709677418,30.699999999999996,31
65,6/1985,30.7882738,30.54666666666667,30
66,7/1985,30.92368351612903,30.96129032258064,31
67,8/1985,31.489990258064516,32.254838709677415,31
68,9/1985,32.219267066666674,32.656666666666666,30
69,10/1985,32.32745316129032,32.825806451612905,31
70,11/1985,31.120759,31.279999999999994,30
71,12/1985,30.155693741935487,30.648387096774194,31
72,1/1986,30.3159535483871,30.1225806451613,31
73,2/1986,29.857107000000003,29.985714285714288,28
74,3/1986,29.68004064516129,30.15161290322581,31
75,4/1986,30.765542633333325,31.063333333333333,30
76,5/1986,31.083411612903223,31.0,31
77,6/1986,30.756799699999995,30.563333333333343,30
78,7/1986,30.866074580645158,30.47096774193548,31
79,8/1986,33.33680741935485,33.45806451612903,31
80,9/1986,31.656865400000008,31.996666666666666,30
81,10/1986,31.24408906451613,31.49677419354838,31
82,11/1986,30.977831799999993,31.08333333333334,30
83,12/1986,31.665115193548377,31.358064516129037,31
84,1/1987,30.325737419354837,29.58709677419355,31
85,2/1987,30.561521321428568,30.396428571428576,28
86,3/1987,30.894504225806457,31.264516129032256,31
87,4/1987,31.022736413793105,31.06551724137931,29
88,5/1987,31.521593290322574,31.177419354838708,31
89,6/1987,31.545290233333333,31.023333333333337,30
90,7/1987,32.740222612903224,32.94193548387097,31
91,8/1987,32.589578290322585,32.767741935483876,31
